experiment_id,score,one_minus_nmae,avg_nmae,ficr,worst_month_score,high_generation_score,delta_score,delta_one_minus_nmae,delta_avg_nmae,delta_ficr,delta_worst_month_score,delta_high_generation_score,method,alpha_kpx_group_1,alpha_kpx_group_2,alpha_kpx_group_3,verdict,reason
baseline_w4,0.6117673564727266,0.8700286771288893,0.12997132287111068,0.3535060358165638,0.5917149198256562,0.6001969855349586,0.0,0.0,0.0,0.0,0.0,0.0,baseline,1.0,1.0,1.0,Baseline,fixed W4 baseline
A2_group_1.020_0.975_1.025,0.6132857460146673,0.8707571297574551,0.1292428702425449,0.3558143622718795,,,0.0015183895419407234,0.0007284526285658011,-0.0007284526285657733,0.0023083264553157012,,,A2_group,1.02,0.975,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.975_1.030,0.6134728830288497,0.8708512859427505,0.1291487140572495,0.3560944801149489,,,0.0017055265561231048,0.0008226088138612031,-0.0008226088138611753,0.002588444298385062,,,A2_group,1.02,0.975,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.970,0.6109267808057043,0.8693789023982899,0.13062109760171017,0.3524746592131187,,,-0.0008405756670223363,-0.0006497747305994617,0.0006497747305994894,-0.0010313766034451,,,A2_group,1.02,0.98,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.975,0.6111103055194935,0.8695486945046133,0.13045130549538672,0.35267191653437374,,,-0.0006570509532330959,-0.0004799826242760652,0.00047998262427603744,-0.0008341192821900711,,,A2_group,1.02,0.98,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.980,0.6115243496676602,0.8697104752716469,0.13028952472835306,0.3533382240636736,,,-0.0002430068050663925,-0.00031820185724240613,0.00031820185724237837,-0.00016781175289021233,,,A2_group,1.02,0.98,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.985,0.6119399734513343,0.8698655861492446,0.1301344138507554,0.3540143607534241,,,0.0001726169786077092,-0.00016309097964473107,0.00016309097964470332,0.0005083249368602605,,,A2_group,1.02,0.98,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.990,0.6123214760290823,0.8700148528786853,0.1299851471213147,0.3546280991794793,,,0.0005541195563556478,-1.3824250204019783e-05,1.3824250204019783e-05,0.001122063362915482,,,A2_group,1.02,0.98,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_0.995,0.6125828684399329,0.8701579056917123,0.12984209430828778,0.35500783118815366,,,0.000815511967206306,0.00012922856282293615,-0.0001292285628229084,0.0015017953715898424,,,A2_group,1.02,0.98,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.000,0.6128027189752087,0.8702935773721364,0.12970642262786358,0.35531186057828085,,,0.00103536250248204,0.0002649002432471015,-0.0002649002432471015,0.0018058247617170342,,,A2_group,1.02,0.98,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.005,0.612989480474569,0.8704210344505088,0.12957896554949125,0.3555579264986292,,,0.0012221240018424062,0.00039235732161946313,-0.0003923573216194354,0.002051890682065405,,,A2_group,1.02,0.98,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.010,0.6133681907418214,0.8705418164313061,0.12945818356869387,0.3561945650523366,,,0.001600834269094742,0.0005131393024168096,-0.0005131393024168096,0.0026885292357727852,,,A2_group,1.02,0.98,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.015,0.613624045667003,0.8706558995103445,0.12934410048965553,0.3565921918236614,,,0.0018566891942763952,0.0006272223814551836,-0.0006272223814551559,0.003086156007097607,,,A2_group,1.02,0.98,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.020,0.6136925371565783,0.8707633690937153,0.12923663090628468,0.3566217052194413,,,0.0019251806838517238,0.0007346919648260064,-0.0007346919648260064,0.0031156694028774967,,,A2_group,1.02,0.98,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.025,0.6140993159667031,0.8708630813734022,0.12913691862659785,0.35733555056000404,,,0.0023319594939764654,0.0008344042445128652,-0.0008344042445128375,0.003829514743440232,,,A2_group,1.02,0.98,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.980_1.030,0.6142864529808855,0.8709572375586976,0.12904276244130244,0.35761566840307335,,,0.0025190965081588468,0.0009285604298082673,-0.0009285604298082395,0.004109632586509537,,,A2_group,1.02,0.98,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.970,0.6116804648440194,0.8694668428332553,0.13053315716674474,0.3538940868547836,,,-8.689162870723077e-05,-0.0005618342956340561,0.0005618342956340561,0.00038805103821976106,,,A2_group,1.02,0.985,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.975,0.6118639895578086,0.8696366349395787,0.13036336506042132,0.35409134417603866,,,9.663308508200963e-05,-0.0003920421893106596,0.00039204218931063184,0.0005853083594748454,,,A2_group,1.02,0.985,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.980,0.6122780337059754,0.8697984157066123,0.13020158429338763,0.3547576517053385,,,0.0005106772332488241,-0.00023026142227700053,0.00023026142227694502,0.0012516158887747042,,,A2_group,1.02,0.985,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.985,0.6126936574896495,0.8699535265842101,0.13004647341578993,0.35543378839508893,,,0.0009263010169229258,-7.515054467921445e-05,7.51505446792422e-05,0.0019277525785251215,,,A2_group,1.02,0.985,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.990,0.6130751600673975,0.8701027933136507,0.12989720668634927,0.3560475268211442,,,0.0013078035946708644,7.411618476138582e-05,-7.411618476141357e-05,0.0025414910045803984,,,A2_group,1.02,0.985,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_0.995,0.6133365524782481,0.8702458461266777,0.12975415387332234,0.3564272588298185,,,0.0015691960055215226,0.00021716899778834176,-0.00021716899778834176,0.0029212230132547035,,,A2_group,1.02,0.985,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.000,0.6135564030135238,0.8703815178071018,0.12961848219289815,0.35673128821994576,,,0.0017890465407971456,0.0003528406782125071,-0.00035284067821253484,0.0032252524033819507,,,A2_group,1.02,0.985,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.005,0.6137431645128841,0.8705089748854742,0.12949102511452584,0.3569773541402941,,,0.0019758080401575118,0.00048029775658486873,-0.000480297756584841,0.003471318323730266,,,A2_group,1.02,0.985,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.010,0.6141218747801365,0.8706297568662715,0.12937024313372844,0.35761399269400146,,,0.0023545183074098475,0.0006010797373822152,-0.000601079737382243,0.004107956877437646,,,A2_group,1.02,0.985,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.015,0.6143777297053181,0.8707438399453099,0.1292561600546901,0.3580116194653263,,,0.0026103732325915008,0.0007151628164205892,-0.0007151628164205892,0.004505583648762468,,,A2_group,1.02,0.985,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.020,0.6144462211948934,0.8708513095286807,0.12914869047131924,0.35804113286110617,,,0.0026788647221668294,0.000822632399791412,-0.0008226323997914398,0.004535097044542358,,,A2_group,1.02,0.985,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.025,0.6148530000050183,0.8709510218083676,0.12904897819163244,0.35875497820166896,,,0.003085643532291682,0.0009223446794782708,-0.0009223446794782431,0.005248942385105149,,,A2_group,1.02,0.985,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.985_1.030,0.6150401370192006,0.871045177993663,0.128954822006337,0.3590350960447382,,,0.0032727805464739523,0.0010165008647736729,-0.0010165008647736729,0.005529060228174398,,,A2_group,1.02,0.985,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.970,0.61269963086164,0.8695384724860875,0.13046152751391252,0.3558607892371925,,,0.0009322743889134122,-0.0004902046428018059,0.0004902046428018336,0.0023547534206286858,,,A2_group,1.02,0.99,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.975,0.6128831555754293,0.8697082645924109,0.1302917354075891,0.3560580465584475,,,0.0011157991027026526,-0.0003204125364784094,0.0003204125364784094,0.0025520107418837146,,,A2_group,1.02,0.99,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.980,0.613297199723596,0.8698700453594446,0.13012995464055543,0.3567243540877474,,,0.001529843250869356,-0.00015863176944475033,0.00015863176944475033,0.0032183182711835734,,,A2_group,1.02,0.99,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.985,0.6137128235072701,0.8700251562370422,0.12997484376295773,0.35740049077749786,,,0.0019454670345434577,-3.5208918470752693e-06,3.5208918470475137e-06,0.003894454960934046,,,A2_group,1.02,0.99,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.990,0.614094326085018,0.870174422966483,0.12982557703351708,0.3580142292035531,,,0.0023269696122913963,0.00014574583759363602,-0.00014574583759360826,0.004508193386989268,,,A2_group,1.02,0.99,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_0.995,0.6143557184958687,0.8703174757795099,0.12968252422049012,0.3583939612122274,,,0.0025883620231420545,0.00028879865062059196,-0.0002887986506205642,0.004887925395663573,,,A2_group,1.02,0.99,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.000,0.6145755690311443,0.8704531474599341,0.12954685254006595,0.35869799060235463,,,0.0028082125584176776,0.0004244703310447573,-0.00042447033104472953,0.00519195478579082,,,A2_group,1.02,0.99,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.005,0.6147623305305047,0.8705806045383063,0.12941939546169365,0.35894405652270295,,,0.0029949740577780437,0.0005519274094170079,-0.0005519274094170357,0.005438020706139135,,,A2_group,1.02,0.99,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.010,0.6151410407977571,0.8707013865191038,0.12929861348089622,0.3595806950764104,,,0.0033736843250304904,0.0006727093902144654,-0.0006727093902144654,0.006074659259846571,,,A2_group,1.02,0.99,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.015,0.6153968957229387,0.870815469598142,0.1291845304018579,0.3599783218477352,,,0.0036295392502120327,0.0007867924692527284,-0.0007867924692527839,0.0064722860311713926,,,A2_group,1.02,0.99,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.020,0.615465387212514,0.870922939181513,0.12907706081848702,0.36000783524351504,,,0.0036980307397873613,0.0008942620526236622,-0.0008942620526236622,0.006501799426951227,,,A2_group,1.02,0.99,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.025,0.6158721660226387,0.8710226514611997,0.12897734853880025,0.36072168058407783,,,0.004104809549912103,0.00099397433231041,-0.0009939743323104377,0.007215644767514018,,,A2_group,1.02,0.99,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.990_1.030,0.6160593030368212,0.8711168076464952,0.1288831923535048,0.36100179842714714,,,0.004291946564094595,0.001088130517605923,-0.0010881305176058953,0.007495762610583323,,,A2_group,1.02,0.99,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.970,0.6134021110916676,0.8695910956725447,0.13040890432745533,0.3572131265107907,,,0.0016347546189410256,-0.00043758145634464896,0.00043758145634464896,0.0037070906942268667,,,A2_group,1.02,0.995,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.975,0.6135856358054569,0.8697608877788681,0.1302391122211319,0.3574103838320457,,,0.001818279332730266,-0.0002677893500212525,0.0002677893500212247,0.0039043480154818955,,,A2_group,1.02,0.995,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.980,0.6139996799536236,0.8699226685459017,0.13007733145409825,0.35807669136134557,,,0.0022323234808969694,-0.00010600858298759341,0.00010600858298756566,0.004570655544781754,,,A2_group,1.02,0.995,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.985,0.6144153037372978,0.8700777794234995,0.12992222057650055,0.35875282805109604,,,0.002647947264571182,4.9102294610192665e-05,-4.9102294610137154e-05,0.005246792234532227,,,A2_group,1.02,0.995,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.990,0.6147968063150457,0.8702270461529401,0.1297729538470599,0.35936656647715126,,,0.0030294498423191207,0.00019836902405079293,-0.00019836902405079293,0.0058605306605874485,,,A2_group,1.02,0.995,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_0.995,0.6150581987258963,0.8703700989659671,0.12962990103403296,0.35974629848582557,,,0.003290842253169668,0.00034142183707774887,-0.0003414218370777211,0.0062402626692617535,,,A2_group,1.02,0.995,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.000,0.615278049261172,0.8705057706463912,0.12949422935360877,0.3600503278759528,,,0.003510692788445402,0.0004770935175019142,-0.0004770935175019142,0.006544292059389001,,,A2_group,1.02,0.995,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.005,0.6154648107605324,0.8706332277247636,0.12936677227523644,0.36029639379630113,,,0.003697454287805768,0.0006045505958742758,-0.0006045505958742481,0.006790357979737316,,,A2_group,1.02,0.995,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.010,0.6158435210277847,0.8707540097055609,0.12924599029443903,0.36093303235000856,,,0.004076164555058104,0.0007253325766716223,-0.0007253325766716501,0.007426996533444752,,,A2_group,1.02,0.995,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.015,0.6160993759529664,0.8708680927845993,0.12913190721540072,0.3613306591213334,,,0.004332019480239757,0.0008394156557099963,-0.0008394156557099686,0.007824623304769573,,,A2_group,1.02,0.995,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.020,0.6161678674425417,0.8709755623679701,0.12902443763202984,0.3613601725171132,,,0.004400510969815086,0.0009468852390808191,-0.0009468852390808469,0.007854136700549408,,,A2_group,1.02,0.995,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.025,0.6165746462526664,0.871075274647657,0.12892472535234303,0.362074017857676,,,0.004807289779939827,0.001046597518767678,-0.0010465975187676502,0.008567982041112199,,,A2_group,1.02,0.995,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_0.995_1.030,0.6167617832668488,0.8711694308329524,0.1288305691670476,0.3623541357007453,,,0.004994426794122209,0.00114075370406308,-0.00114075370406308,0.008848099884181504,,,A2_group,1.02,0.995,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.970,0.614122990264721,0.8696276483850519,0.1303723516149481,0.35861833214438993,,,0.002355633791994327,-0.00040102874383740605,0.00040102874383740605,0.005112296327826116,,,A2_group,1.02,1.0,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.975,0.6143065149785102,0.8697974404913753,0.13020255950862467,0.358815589465645,,,0.0025391585057835675,-0.00023123663751400958,0.00023123663751398182,0.0053095536490812,,,A2_group,1.02,1.0,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.980,0.6147205591266769,0.869959221258409,0.130040778741591,0.35948189699494487,,,0.002953202653950271,-6.945587048035051e-05,6.945587048032276e-05,0.005975861178381059,,,A2_group,1.02,1.0,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.985,0.615136182910351,0.8701143321360068,0.12988566786399328,0.3601580336846953,,,0.0033688264376243726,8.565500711743557e-05,-8.565500711740781e-05,0.006651997868131476,,,A2_group,1.02,1.0,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.990,0.6155176854880989,0.8702635988654474,0.12973640113455262,0.36077177211075057,,,0.0037503290153723112,0.00023492173655803583,-0.0002349217365580636,0.007265736294186753,,,A2_group,1.02,1.0,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_0.995,0.6157790778989496,0.8704066516784743,0.1295933483215257,0.36115150411942487,,,0.0040117214262229695,0.00037797454958499177,-0.00037797454958499177,0.007645468302861058,,,A2_group,1.02,1.0,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.000,0.6159989284342253,0.8705423233588985,0.12945767664110153,0.3614555335095521,,,0.0042315719614987035,0.0005136462300091571,-0.0005136462300091571,0.007949497692988305,,,A2_group,1.02,1.0,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.005,0.6161856899335856,0.8706697804372708,0.1293302195627292,0.36170159942990043,,,0.004418333460858959,0.0006411033083815187,-0.000641103308381491,0.00819556361333662,,,A2_group,1.02,1.0,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.010,0.616564400200838,0.8707905624180682,0.1292094375819318,0.3623382379836078,,,0.004797043728111405,0.0007618852891788652,-0.000761885289178893,0.008832202167044001,,,A2_group,1.02,1.0,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.015,0.6168202551260196,0.8709046454971066,0.12909535450289347,0.36273586475493264,,,0.005052898653292948,0.0008759683682172392,-0.0008759683682172115,0.009229828938368823,,,A2_group,1.02,1.0,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.020,0.616888746615595,0.8710121150804774,0.1289878849195226,0.3627653781507125,,,0.005121390142868387,0.000983437951588062,-0.0009834379515880898,0.009259342334148712,,,A2_group,1.02,1.0,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.025,0.6172955254257197,0.8711118273601642,0.1288881726398358,0.3634792234912753,,,0.005528168952993129,0.0010831502312749208,-0.001083150231274893,0.009973187674711503,,,A2_group,1.02,1.0,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.000_1.030,0.6174826624399021,0.8712059835454596,0.12879401645454036,0.36375934133434457,,,0.00571530596717551,0.0011773064165703229,-0.0011773064165703229,0.010253305517780753,,,A2_group,1.02,1.0,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.970,0.614569887494844,0.8696441123488154,0.13035588765118453,0.35949566264087246,,,0.0028025310221173605,-0.0003845647800738705,0.00038456478007384276,0.005989626824308647,,,A2_group,1.02,1.005,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.975,0.6147534122086332,0.869813904455139,0.13018609554486107,0.35969291996212754,,,0.002986055735906601,-0.00021477267375036302,0.00021477267375039077,0.006186884145563731,,,A2_group,1.02,1.005,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.980,0.6151674563568,0.8699756852221726,0.13002431477782742,0.3603592274914275,,,0.0034000998840734153,-5.299190671670395e-05,5.299190671673171e-05,0.006853191674863701,,,A2_group,1.02,1.005,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.985,0.615583080140474,0.8701307960997703,0.1298692039002297,0.3610353641811779,,,0.003815723667747406,0.0001021189708809711,-0.0001021189708809711,0.007529328364614063,,,A2_group,1.02,1.005,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.990,0.615964582718222,0.8702800628292109,0.12971993717078906,0.3616491026072331,,,0.004197226245495345,0.00025138570032157137,-0.0002513857003216269,0.008143066790669284,,,A2_group,1.02,1.005,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_0.995,0.6162259751290726,0.8704231156422378,0.12957688435776213,0.36202883461590746,,,0.004458618656346003,0.0003944385133485273,-0.00039443851334855506,0.008522798799343645,,,A2_group,1.02,1.005,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.000,0.6164458256643484,0.870558787322662,0.12944121267733796,0.3623328640060346,,,0.004678469191621737,0.0005301101937726926,-0.0005301101937727204,0.008826828189470781,,,A2_group,1.02,1.005,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.005,0.6166325871637087,0.8706862444010344,0.12931375559896563,0.362578929926383,,,0.004865230690982103,0.0006575672721450543,-0.0006575672721450543,0.009072894109819207,,,A2_group,1.02,1.005,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.010,0.6170112974309612,0.8708070263818318,0.1291929736181682,0.3632155684800904,,,0.00524394095823455,0.0007783492529425118,-0.000778349252942484,0.009709532663526588,,,A2_group,1.02,1.005,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.015,0.6172671523561427,0.8709211094608701,0.12907889053912988,0.3636131952514153,,,0.005499795883416092,0.0008924323319807748,-0.0008924323319808025,0.010107159434851465,,,A2_group,1.02,1.005,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.020,0.617335643845718,0.871028579044241,0.128971420955759,0.36364270864719517,,,0.005568287372991421,0.0009999019153517086,-0.0009999019153516808,0.010136672830631355,,,A2_group,1.02,1.005,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.025,0.6177424226558428,0.8711282913239278,0.12887170867607223,0.36435655398775785,,,0.005975066183116162,0.0010996141950384564,-0.0010996141950384564,0.010850518171194035,,,A2_group,1.02,1.005,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.005_1.030,0.6179295596700252,0.8712224475092232,0.1287775524907768,0.36463667183082715,,,0.006162203197298544,0.0011937703803338584,-0.0011937703803338862,0.01113063601426334,,,A2_group,1.02,1.005,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.970,0.6150674949678834,0.8696427808693145,0.13035721913068551,0.36049220906645224,,,0.003300138495156757,-0.0003858962595748583,0.00038589625957483054,0.006986173249888428,,,A2_group,1.02,1.01,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.975,0.6152510196816726,0.869812572975638,0.13018742702436206,0.3606894663877073,,,0.0034836632089459973,-0.0002161041532513508,0.00021610415325137855,0.007183430571143512,,,A2_group,1.02,1.01,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.980,0.6156650638298394,0.8699743537426716,0.1300256462573284,0.3613557739170072,,,0.003897707357112812,-5.432338621769173e-05,5.432338621771948e-05,0.00784973810044337,,,A2_group,1.02,1.01,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.985,0.6160806876135134,0.8701294646202693,0.1298705353797307,0.3620319106067576,,,0.0043133311407868025,0.00010078749137998333,-0.00010078749137998333,0.008525874790193788,,,A2_group,1.02,1.01,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.990,0.6164621901912615,0.87027873134971,0.12972126865029002,0.3626456490328129,,,0.004694833718534852,0.0002500542208206946,-0.00025005422082066686,0.009139613216249065,,,A2_group,1.02,1.01,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_0.995,0.616723582602112,0.8704217841627369,0.12957821583726312,0.3630253810414872,,,0.004956226129385399,0.00039310703384753953,-0.0003931070338475673,0.00951934522492337,,,A2_group,1.02,1.01,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_1.000,0.6169434331373878,0.870557455843161,0.12944254415683892,0.36332941043161443,,,0.005176076664661133,0.0005287787142717049,-0.0005287787142717604,0.009823374615050617,,,A2_group,1.02,1.01,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.020_1.010_1.005,0.617130194636748,0.8706849129215334,0.1293150870784666,0.36357547635196275,,,0.0053628381640213885,0.0006562357926440665,-0.0006562357926440943,0.010069440535398932,,,A2_group,1.02,1.01,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
